id,date,tempreture,aqi,percentage_of_sick_students,preventable_percentage,location_lat,location_long,heat_wave,monsoon,flu/cold,fever,humidity,sunrise,sunset,preventable_percentage_z,location_cluster,heat_wave_bc,monsoon_sqrt
196,236,42,4.406719247264253,32,81,32.010214,119.606439,8,10,62,31,42,6,19,0.08415071889045064,0,5.123025951137185,3.1622776601683795
197,358,48,4.127134385045092,46,89,45.2645197,-74.2176156,44,6,45,68,57,6,19,0.7454530284421251,2,18.392016145005794,2.449489742783178
198,244,48,4.465908118654584,26,85,31.375657,34.905759,50,8,44,28,32,6,19,0.4148018736662879,1,20.171603206266255,2.8284271247461903
199,230,36,4.454347296253507,24,94,30.169665,121.266579,45,6,70,26,57,6,19,1.1587669719119218,0,18.69355930178747,2.449489742783178
200,98,36,4.605170185988092,9,74,29.497833,109.918672,42,9,52,46,51,6,19,-0.4944888019672646,0,17.78253107351021,3.0
201,81,42,4.418840607796598,42,76,41.57365,120.4493879,5,3,45,35,44,6,19,-0.32916322457934594,0,3.5251487099061154,1.7320508075688772
202,91,41,4.248495242049359,49,85,15.1650908,120.5657329,45,5,57,39,38,6,19,0.4148018736662879,0,18.69355930178747,2.23606797749979
203,62,31,4.465908118654584,47,93,-16.1941783,-67.7288125,6,8,54,59,32,6,19,1.0761041832179625,2,4.080929332678298,2.8284271247461903
204,80,39,4.406719247264253,37,100,-38.977251,-67.826868,39,5,47,69,50,6,19,1.6547437040756776,2,16.851304055567244,2.23606797749979
205,107,33,4.110873864173311,47,82,59.6099005,16.5448092,18,5,57,37,60,6,19,0.16681350758440996,1,9.529394584500919,2.23606797749979
206,357,38,3.6109179126442243,36,78,58.703557,14.1362521,8,9,58,53,39,6,19,-0.1638376471914273,1,5.123025951137185,3.0
207,77,38,4.430816798843313,49,79,19.2573848,-99.0149647,5,1,66,41,56,6,19,-0.08117485849746799,2,3.5251487099061154,1.0
208,145,49,3.6635616461296463,5,69,-20.8938356,-45.2721363,46,10,40,51,31,6,19,-0.9078027454370612,2,18.993050770330633,3.1622776601683795
209,344,33,3.7376696182833684,23,60,6.9097671,0.6298922,23,6,57,36,50,6,19,-1.651767843682695,1,11.439067983366906,2.449489742783178
210,106,38,3.784189633918261,31,87,-7.267752,112.745253,2,4,58,43,43,6,19,0.5801274510542065,0,1.6395347627559027,2.0
211,200,42,3.5553480614894135,26,94,55.6768605,40.2177807,50,0,53,58,38,6,19,1.1587669719119218,1,20.171603206266255,0.0
212,330,40,3.5553480614894135,23,63,13.7721417,-88.0766404,19,10,70,64,38,6,19,-1.403779477600817,2,9.922871064854407,3.1622776601683795
213,21,45,4.543294782270004,23,60,7.8941941,7.0659783,27,5,51,49,52,6,19,-1.651767843682695,1,12.877543771174011,2.23606797749979
214,299,37,4.605170185988092,26,82,50.119593,12.3484445,23,7,58,35,60,6,19,0.16681350758440996,1,11.439067983366906,2.6457513110645907
215,64,38,4.59511985013459,16,68,18.2746509,-74.1643652,45,10,43,27,31,6,19,-0.9904655341310205,2,18.69355930178747,3.1622776601683795
216,75,36,3.5263605246161616,7,86,41.733296,125.5668499,12,1,70,40,35,6,19,0.4974646623602472,0,7.011179997662859,1.0
217,78,50,4.2626798770413155,39,65,-29.56225,30.18109,38,8,45,34,37,6,19,-1.2384539002128985,1,16.53606778957644,2.8284271247461903
218,309,43,4.3694478524670215,8,83,15.4581332,36.4039629,2,2,58,64,48,6,19,0.24947629627836926,1,1.6395347627559027,1.4142135623730951
219,85,42,3.6635616461296463,23,94,43.2981839,22.0044228,9,1,59,50,46,6,19,1.1587669719119218,1,5.616262067735494,1.0
220,118,44,4.553876891600541,44,60,41.117916,19.610198,12,7,44,23,58,6,19,-1.651767843682695,1,7.011179997662859,2.6457513110645907
221,138,49,3.7612001156935624,16,86,-43.1169327,-73.6138821,17,1,50,62,48,6,19,0.4974646623602472,2,9.129357331720756,1.0
222,217,30,3.58351893845611,45,91,14.5473421,120.997522,32,0,70,60,41,6,19,0.9107786058300438,0,14.587820879675423,0.0
223,300,30,4.219507705176107,31,94,39.9368237,116.4442945,45,0,64,44,60,6,19,1.1587669719119218,0,18.69355930178747,0.0
224,132,50,3.6109179126442243,7,60,52.24396,19.6259601,20,4,65,39,60,6,19,-1.651767843682695,1,10.310214820125351,2.0
225,290,42,3.8918202981106265,16,65,34.0375944,48.4631098,12,10,63,43,30,6,19,-1.2384539002128985,1,7.011179997662859,3.1622776601683795
226,56,38,4.394449154672439,10,97,56.864192,60.6396711,34,6,65,39,42,6,19,1.4067553379937996,1,15.248721030788754,2.449489742783178
227,249,36,4.442651256490317,29,91,15.8229771,120.2604675,29,5,41,46,42,6,19,0.9107786058300438,0,13.572309760286947,2.23606797749979
228,335,35,3.828641396489095,30,97,13.0427506,100.9345401,16,0,49,40,52,6,19,1.4067553379937996,0,8.722275669951042,0.0
229,250,31,4.304065093204169,11,69,52.4530993,14.8755999,41,1,63,36,59,6,19,-0.9078027454370612,1,17.47445913060683,1.0
230,301,45,3.5263605246161616,45,95,-10.1429097,123.6707189,35,0,47,26,53,6,19,1.241429760605881,0,15.574706451534722,0.0
231,94,49,4.605170185988092,33,84,53.9208518,19.0295929,43,3,61,52,51,6,19,0.3321390849723286,1,18.088361170277,1.7320508075688772
232,226,42,3.4657359027997265,29,76,-22.787936,-50.2199938,36,4,50,24,51,6,19,-0.32916322457934594,2,15.897860290765086,2.0
233,154,35,4.060443010546419,9,83,-24.7073654,-54.0688562,20,2,52,57,55,6,19,0.24947629627836926,2,10.310214820125351,1.4142135623730951
234,166,49,4.564348191467836,22,88,36.8277257,22.7760837,11,5,49,60,30,6,19,0.6627902397481659,1,6.558707105368467,2.23606797749979
235,90,37,4.394449154672439,34,92,17.1413481,102.7824777,49,0,56,39,49,6,19,0.9934413945240032,0,19.879773276155152,0.0
236,275,50,4.454347296253507,48,72,37.7789529,26.8912124,40,6,69,62,59,6,19,-0.6598143793551832,1,17.164074926500913,2.449489742783178
237,242,33,4.394449154672439,39,74,13.7696054,121.030464,25,1,70,55,40,6,19,-0.4944888019672646,0,12.167002215723029,1.0
238,227,44,3.9318256327243257,19,87,35.580662,104.626282,5,8,59,42,50,6,19,0.5801274510542065,0,3.5251487099061154,2.8284271247461903
239,298,43,4.290459441148391,33,81,53.1762084,-105.7514651,34,0,54,66,56,6,19,0.08415071889045064,2,15.248721030788754,0.0
240,356,43,4.418840607796598,46,85,39.822507,109.963338,14,4,56,34,36,6,19,0.4148018736662879,0,7.884697880169708,2.0
241,201,45,4.61512051684126,25,99,39.711179,-8.6689187,22,6,50,22,54,6,19,1.5720809153817183,1,11.067989019952833,2.449489742783178
242,18,30,3.8712010109078907,37,84,45.089753,-64.3623382,20,6,53,65,39,6,19,0.3321390849723286,2,10.310214820125351,2.449489742783178
243,192,45,4.143134726391533,18,84,-8.5697306,123.3991028,30,2,42,54,45,6,19,0.3321390849723286,0,13.914213117848293,1.4142135623730951
244,150,30,3.5553480614894135,45,60,14.9192781,100.2905604,44,0,65,64,39,6,19,-1.651767843682695,0,18.392016145005794,0.0
245,315,33,4.304065093204169,24,95,-6.9174639,107.6191228,10,1,51,27,50,6,19,1.241429760605881,0,6.094221015286683,1.0
246,280,39,4.219507705176107,22,76,6.3336659,1.5281253,11,7,67,56,49,6,19,-0.32916322457934594,1,6.558707105368467,2.6457513110645907
247,193,35,4.48863636973214,38,89,-32.817807,-63.877963,47,7,70,44,47,6,19,0.7454530284421251,2,19.290547729108717,2.6457513110645907
248,28,45,3.5263605246161616,46,81,4.9697573,10.7013332,39,7,49,35,38,6,19,0.08415071889045064,1,16.851304055567244,2.6457513110645907
249,291,44,4.442651256490317,43,63,-8.7578663,-35.1050712,23,6,46,27,59,6,19,-1.403779477600817,2,11.439067983366906,2.449489742783178
250,264,45,4.564348191467836,7,83,50.0509609,72.9660737,4,10,42,45,37,6,19,0.24947629627836926,0,2.9393391503995496,3.1622776601683795
251,132,39,3.6375861597263857,11,76,-7.992641,112.624117,37,10,53,59,57,6,19,-0.32916322457934594,0,16.21828270875482,3.1622776601683795
252,80,30,4.356708826689592,33,83,-8.0397618,111.9000827,49,3,60,51,58,6,19,0.24947629627836926,0,19.879773276155152,1.7320508075688772
253,314,48,4.02535169073515,49,62,-8.219061,128.941023,3,6,50,56,53,6,19,-1.4864422662947763,0,2.315250311699059,2.449489742783178
254,142,45,3.6109179126442243,24,98,6.7509063,-11.367219,43,10,44,56,31,6,19,1.489418126687759,1,18.088361170277,3.1622776601683795
255,115,40,4.248495242049359,6,94,31.532311,119.567785,47,2,60,55,58,6,19,1.1587669719119218,0,19.290547729108717,1.4142135623730951
256,242,48,4.48863636973214,30,85,45.7738831,-73.9771044,8,9,59,66,52,6,19,0.4148018736662879,2,5.123025951137185,3.0
257,177,46,4.204692619390966,25,74,-36.6419362,-64.3204306,39,7,47,21,36,6,19,-0.4944888019672646,2,16.851304055567244,2.6457513110645907
258,353,48,4.574710978503383,29,77,27.917263,118.541256,18,2,54,51,34,6,19,-0.24650043588538662,0,9.529394584500919,1.4142135623730951
259,241,35,3.6109179126442243,32,90,43.5963366,5.4044268,24,8,57,45,45,6,19,0.8281158171360845,1,11.805321657992023,2.8284271247461903
260,142,48,4.59511985013459,22,86,-8.1054,113.2827,6,3,63,36,33,6,19,0.4974646623602472,0,4.080929332678298,1.7320508075688772
261,166,35,3.912023005428146,40,86,-41.4332215,147.1440875,39,0,68,23,39,6,19,0.4974646623602472,0,16.851304055567244,0.0
262,60,43,4.406719247264253,32,69,23.326616,110.034076,16,1,49,48,37,6,19,-0.9078027454370612,0,8.722275669951042,1.0
263,66,35,3.5553480614894135,12,75,-4.5699815,-45.133574,24,1,65,37,32,6,19,-0.41182601327330526,2,11.805321657992023,1.0
264,312,44,4.3694478524670215,38,81,43.3815181,133.9055702,10,4,64,41,54,6,19,0.08415071889045064,0,6.094221015286683,2.0
265,358,44,3.4339872044851463,35,70,20.6574573,-74.9501034,1,8,64,68,58,6,19,-0.8251399567431018,2,0.8874802456229912,2.8284271247461903
266,263,45,4.454347296253507,11,60,41.4929854,-7.7937117,0,3,40,67,40,6,19,-1.651767843682695,1,0.0,1.7320508075688772
267,239,37,4.330733340286331,20,75,-8.0057853,112.7621319,15,1,51,67,52,6,19,-0.41182601327330526,0,8.30759941426414,1.0
268,358,42,3.4657359027997265,35,73,23.0818155,-82.3072013,44,5,65,55,38,6,19,-0.5771515906612239,2,18.392016145005794,2.23606797749979
269,127,34,4.290459441148391,25,90,-25.8631114,-58.8821875,47,0,55,34,44,6,19,0.8281158171360845,2,19.290547729108717,0.0
270,55,45,3.5553480614894135,35,60,33.888816,105.82972,48,0,69,26,41,6,19,-1.651767843682695,0,19.5861046085103,0.0
271,359,47,3.8712010109078907,37,75,55.7304016,26.2456407,27,2,58,36,50,6,19,-0.41182601327330526,1,12.877543771174011,1.4142135623730951
272,339,36,4.143134726391533,16,69,37.6796771,68.8347313,16,8,50,32,47,6,19,-0.9078027454370612,1,8.722275669951042,2.8284271247461903
273,50,40,3.6888794541139363,14,87,-6.3019793,-60.0259466,31,1,50,31,40,6,19,0.5801274510542065,2,14.252669863236411,1.0
274,6,32,3.7612001156935624,26,64,-21.8022635,-48.184644,16,2,57,27,45,6,19,-1.3211166889068577,2,8.722275669951042,1.4142135623730951
275,195,44,4.060443010546419,42,69,13.649619,-87.0218192,46,4,50,43,30,6,19,-0.9078027454370612,2,18.993050770330633,2.0
276,109,38,4.23410650459726,7,99,45.5288007,17.8803474,46,2,65,30,44,6,19,1.5720809153817183,1,18.993050770330633,1.4142135623730951
277,168,40,4.3694478524670215,16,76,47.7498348,27.9466224,33,0,66,36,52,6,19,-0.32916322457934594,1,14.919797213847637,0.0
278,173,32,4.23410650459726,39,74,-34.6045775,-58.3799949,28,2,61,37,31,6,19,-0.4944888019672646,2,13.226807977745981,1.4142135623730951
279,120,42,4.465908118654584,11,65,46.2209242,14.3353423,44,5,49,39,38,6,19,-1.2384539002128985,1,18.392016145005794,2.23606797749979
280,329,35,4.060443010546419,35,86,52.2245965,15.6833708,1,6,67,57,45,6,19,0.4974646623602472,1,0.8874802456229912,2.449489742783178
281,60,41,4.060443010546419,46,66,30.031533,101.014425,12,1,70,42,41,6,19,-1.155791111518939,0,7.011179997662859,1.0
282,4,45,4.465908118654584,32,91,35.6907846,36.3376199,47,2,40,65,31,6,19,0.9107786058300438,1,19.290547729108717,1.4142135623730951
283,182,47,4.418840607796598,22,90,25.6577006,57.7856677,23,5,60,49,51,6,19,0.8281158171360845,1,11.439067983366906,2.23606797749979
284,49,30,4.143134726391533,7,68,-10.0745443,-77.1449212,47,4,63,31,56,6,19,-0.9904655341310205,2,19.290547729108717,2.0
285,258,39,4.382026634673881,48,98,55.41667,22.61667,45,7,50,43,39,6,19,1.489418126687759,1,18.69355930178747,2.6457513110645907
286,30,38,4.5217885770490405,38,70,39.8385153,-8.8190392,38,5,56,41,40,6,19,-0.8251399567431018,1,16.53606778957644,2.23606797749979
287,338,39,4.1588830833596715,25,70,43.1520105,126.4371385,26,3,69,34,38,6,19,-0.8251399567431018,0,12.524339503728616,1.7320508075688772
288,10,42,4.304065093204169,24,66,31.2194021,107.5185474,7,2,60,63,35,6,19,-1.155791111518939,0,4.612233677398492,1.4142135623730951
289,306,34,3.713572066704308,32,83,-14.7704597,-70.9026649,20,10,70,57,35,6,19,0.24947629627836926,2,10.310214820125351,3.1622776601683795
290,144,41,4.61512051684126,46,60,28.80901,120.26121,36,6,44,38,41,6,19,-1.651767843682695,0,15.897860290765086,2.449489742783178
291,312,47,4.3694478524670215,15,80,28.445007,102.639837,6,3,43,32,34,6,19,0.001487930196491324,0,4.080929332678298,1.7320508075688772
292,275,39,4.418840607796598,24,69,-27.3869255,-55.9145502,12,2,68,65,46,6,19,-0.9078027454370612,2,7.011179997662859,1.4142135623730951
293,338,38,3.6888794541139363,21,79,-7.0543824,108.7690065,5,9,59,32,58,6,19,-0.08117485849746799,0,3.5251487099061154,3.0
294,332,38,4.584967478670572,24,100,-24.4436327,-56.9014072,20,4,50,46,33,6,19,1.6547437040756776,2,10.310214820125351,2.0
295,243,41,4.584967478670572,24,63,-6.9263243,110.084385,14,2,46,39,39,6,19,-1.403779477600817,0,7.884697880169708,1.4142135623730951
296,18,46,4.23410650459726,19,60,-8.3075674,114.9813499,9,10,58,25,37,6,19,-1.651767843682695,0,5.616262067735494,3.1622776601683795
297,68,30,4.564348191467836,16,88,31.0978583,77.2678137,22,5,47,52,59,6,19,0.6627902397481659,0,11.067989019952833,2.23606797749979
298,107,45,4.584967478670572,29,68,29.8743418,-95.5485295,33,2,70,70,49,6,19,-0.9904655341310205,2,14.919797213847637,1.4142135623730951
299,122,40,4.204692619390966,24,84,41.1856135,-7.8080717,50,9,69,55,37,6,19,0.3321390849723286,1,20.171603206266255,3.0
300,144,41,4.477336814478207,47,96,6.3726849,125.1367621,49,0,40,22,32,6,19,1.3240925492998403,0,19.879773276155152,0.0
301,196,39,4.59511985013459,9,97,22.817002,108.366543,43,10,63,43,45,6,19,1.4067553379937996,0,18.088361170277,3.1622776601683795
302,353,43,4.465908118654584,21,100,22.3380865,104.1487055,19,5,50,25,49,6,19,1.6547437040756776,0,9.922871064854407,2.23606797749979
303,303,44,4.59511985013459,44,93,-6.1604549,106.9054618,21,6,61,53,55,6,19,1.0761041832179625,0,10.691807028772985,2.449489742783178
304,235,42,4.532599493153256,30,91,36.730406,101.196484,19,9,50,44,54,6,19,0.9107786058300438,0,9.922871064854407,3.0
305,95,31,4.553876891600541,45,64,48.1901461,0.6732415,40,10,57,42,36,6,19,-1.3211166889068577,1,17.164074926500913,3.1622776601683795
306,101,38,4.2626798770413155,45,95,-8.6969761,121.2769483,42,7,65,45,39,6,19,1.241429760605881,0,17.78253107351021,2.6457513110645907
307,361,37,4.3694478524670215,27,86,-6.6876798,111.4782661,35,6,43,65,40,6,19,0.4974646623602472,0,15.574706451534722,2.449489742783178
308,90,30,3.784189633918261,45,93,24.781681,118.552365,15,3,49,59,57,6,19,1.0761041832179625,0,8.30759941426414,1.7320508075688772
309,270,40,4.418840607796598,37,69,-9.8185351,147.6609064,48,6,51,45,36,6,19,-0.9078027454370612,0,19.5861046085103,2.449489742783178
310,31,50,4.51085950651685,49,77,14.9333333,120.6166667,44,9,69,67,44,6,19,-0.24650043588538662,0,18.392016145005794,3.0
311,13,32,3.8712010109078907,37,99,24.47669,32.94626,1,1,40,60,54,6,19,1.5720809153817183,1,0.8874802456229912,1.0
312,207,43,4.276666119016055,43,68,52.9434371,20.5544716,40,9,41,67,60,6,19,-0.9904655341310205,1,17.164074926500913,3.0
313,174,48,4.48863636973214,41,90,-43.2744697,-65.3109259,0,7,43,69,32,6,19,0.8281158171360845,2,0.0,2.6457513110645907
314,352,31,3.4657359027997265,34,100,40.42639,49.98361,3,4,51,21,31,6,19,1.6547437040756776,1,2.315250311699059,2.0
315,299,31,3.8501476017100584,36,70,32.055542,110.741092,13,8,59,70,34,6,19,-0.8251399567431018,0,7.452841865452279,2.8284271247461903
316,57,30,4.304065093204169,50,88,-8.8196754,121.0507098,47,7,40,20,34,6,19,0.6627902397481659,0,19.290547729108717,2.6457513110645907
317,195,39,4.356708826689592,45,86,56.1332672,12.9827591,14,5,45,20,48,6,19,0.4974646623602472,1,7.884697880169708,2.23606797749979
318,290,33,4.382026634673881,44,92,-31.3927967,-64.2545133,13,7,64,67,38,6,19,0.9934413945240032,2,7.452841865452279,2.6457513110645907
319,31,40,4.290459441148391,44,68,-7.8626843,-35.5907317,2,4,67,58,51,6,19,-0.9904655341310205,2,1.6395347627559027,2.0
320,298,39,3.8066624897703196,32,97,34.542308,118.752842,11,0,66,59,59,6,19,1.4067553379937996,0,6.558707105368467,0.0
321,347,36,4.418840607796598,6,66,-9.0156495,32.9972793,44,4,46,43,45,6,19,-1.155791111518939,1,18.392016145005794,2.0
322,79,45,3.828641396489095,28,73,52.3554418,46.5615075,4,0,41,41,58,6,19,-0.5771515906612239,1,2.9393391503995496,0.0
323,275,39,4.394449154672439,14,80,20.044412,110.198286,36,5,70,35,50,6,19,0.001487930196491324,0,15.897860290765086,2.23606797749979
324,102,30,4.48863636973214,23,92,21.9588282,96.0891032,35,6,51,22,31,6,19,0.9934413945240032,0,15.574706451534722,2.449489742783178
325,18,37,4.59511985013459,50,63,23.364295,116.700277,47,8,68,24,34,6,19,-1.403779477600817,0,19.290547729108717,2.8284271247461903
326,253,30,4.59511985013459,38,70,27.088049,119.647769,10,8,55,21,48,6,19,-0.8251399567431018,0,6.094221015286683,2.8284271247461903
327,159,49,4.584967478670572,50,65,13.7768017,100.5593109,28,0,66,29,37,6,19,-1.2384539002128985,0,13.226807977745981,0.0
328,146,36,4.382026634673881,34,90,-31.4505323,-64.1847851,42,10,59,61,52,6,19,0.8281158171360845,2,17.78253107351021,3.1622776601683795
329,189,40,4.499809670330265,5,80,-7.305958,112.8135304,47,7,43,26,46,6,19,0.001487930196491324,0,19.290547729108717,2.6457513110645907
330,30,32,4.3694478524670215,14,75,-32.9695027,-60.6991676,45,5,46,68,36,6,19,-0.41182601327330526,2,18.69355930178747,2.23606797749979
331,338,43,3.5263605246161616,44,91,54.9137734,33.2971034,21,9,49,36,50,6,19,0.9107786058300438,1,10.691807028772985,3.0
332,25,33,3.5553480614894135,6,74,-7.229,106.9856,20,10,51,35,50,6,19,-0.4944888019672646,0,10.310214820125351,3.1622776601683795
333,352,40,3.7612001156935624,43,72,14.576059,121.122805,45,8,57,25,38,6,19,-0.6598143793551832,0,18.69355930178747,2.8284271247461903
334,244,33,4.189654742026425,20,64,31.67361,35.25662,40,4,61,35,39,6,19,-1.3211166889068577,1,17.164074926500913,2.0
335,210,47,4.564348191467836,28,61,-30.3078,27.10324,22,3,42,29,30,6,19,-1.5691050549887358,1,11.067989019952833,1.7320508075688772
336,115,43,3.713572066704308,14,100,59.3283422,14.4819447,15,0,58,51,54,6,19,1.6547437040756776,1,8.30759941426414,0.0
337,243,37,3.9318256327243257,39,89,14.3213796,121.0737995,37,0,60,23,55,6,19,0.7454530284421251,0,16.21828270875482,0.0
338,215,39,4.605170185988092,28,91,30.798775,121.33638,37,7,68,32,48,6,19,0.9107786058300438,0,16.21828270875482,2.6457513110645907
339,306,32,3.784189633918261,31,60,7.7085722,122.8673554,8,4,46,62,47,6,19,-1.651767843682695,0,5.123025951137185,2.0
340,222,46,4.553876891600541,42,64,13.760522,-88.2680172,9,1,62,38,57,6,19,-1.3211166889068577,2,5.616262067735494,1.0
341,245,46,4.110873864173311,39,69,48.9088164,13.8865743,35,0,46,35,33,6,19,-0.9078027454370612,1,15.574706451534722,0.0
342,252,47,3.5263605246161616,36,78,-34.3998126,-58.6057651,47,7,68,36,53,6,19,-0.1638376471914273,2,19.290547729108717,2.6457513110645907
343,300,45,3.6375861597263857,19,75,14.4514337,120.9791625,41,9,68,48,32,6,19,-0.41182601327330526,0,17.47445913060683,3.0
344,58,49,4.406719247264253,29,91,38.0852204,23.738064,30,6,64,59,38,6,19,0.9107786058300438,1,13.914213117848293,2.449489742783178
345,9,48,3.8066624897703196,7,66,13.5096503,-88.9389921,32,3,69,52,52,6,19,-1.155791111518939,2,14.587820879675423,1.7320508075688772
346,242,50,3.7376696182833684,49,67,34.8291055,36.2264681,22,10,47,69,41,6,19,-1.0731283228249797,1,11.067989019952833,3.1622776601683795
347,19,43,3.6635616461296463,24,100,24.1573777,89.0581674,22,10,43,24,36,6,19,1.6547437040756776,0,11.067989019952833,3.1622776601683795
348,316,30,4.276666119016055,22,66,26.577837,118.746284,46,4,61,40,37,6,19,-1.155791111518939,0,18.993050770330633,2.0
349,224,46,4.02535169073515,5,69,25.9375976,-100.3638252,48,7,55,51,36,6,19,-0.9078027454370612,2,19.5861046085103,2.6457513110645907
350,63,46,4.477336814478207,48,89,60.008624,30.412653,10,5,50,56,45,6,19,0.7454530284421251,1,6.094221015286683,2.23606797749979
351,148,38,4.31748811353631,7,94,-16.2382608,-44.4370606,0,2,45,47,59,6,19,1.1587669719119218,2,0.0,1.4142135623730951
352,352,36,3.970291913552122,40,95,12.512997,109.140438,3,3,40,27,56,6,19,1.241429760605881,0,2.315250311699059,1.7320508075688772
353,164,40,3.912023005428146,37,61,52.211713,6.8954592,41,10,61,35,36,6,19,-1.5691050549887358,1,17.47445913060683,3.1622776601683795
354,284,44,4.48863636973214,28,74,38.6969299,-9.3053201,4,0,56,61,34,6,19,-0.4944888019672646,1,2.9393391503995496,0.0
355,324,40,3.6375861597263857,39,95,-23.1087262,-50.3675124,25,8,52,47,44,6,19,1.241429760605881,2,12.167002215723029,2.8284271247461903
356,10,48,3.5263605246161616,38,95,11.3410027,-14.935965,11,4,57,66,37,6,19,1.241429760605881,1,6.558707105368467,2.0
357,257,42,3.4965075614664802,28,98,-29.7844393,-55.7980283,31,0,69,34,30,6,19,1.489418126687759,2,14.252669863236411,0.0
358,324,50,4.02535169073515,30,67,14.7684437,-90.9795277,0,7,50,54,49,6,19,-1.0731283228249797,2,0.0,2.6457513110645907
359,360,46,3.8918202981106265,21,60,-16.5625267,-41.8402054,7,9,46,40,38,6,19,-1.651767843682695,2,4.612233677398492,3.0
360,25,49,3.8918202981106265,20,68,-0.5350427,34.4530968,50,8,44,33,54,6,19,-0.9904655341310205,1,20.171603206266255,2.8284271247461903
361,349,37,4.07753744390572,47,60,35.3017596,139.8470483,18,7,65,24,42,6,19,-1.651767843682695,0,9.529394584500919,2.6457513110645907
362,193,37,4.276666119016055,24,78,14.0361,33.1712,3,0,54,36,56,6,19,-0.1638376471914273,1,2.315250311699059,0.0
363,291,49,4.430816798843313,36,74,30.833079,115.274798,18,9,69,32,36,6,19,-0.4944888019672646,0,9.529394584500919,3.0
364,255,38,4.59511985013459,40,92,55.024145,30.8005553,24,5,52,24,49,6,19,0.9934413945240032,1,11.805321657992023,2.23606797749979
365,70,44,3.8066624897703196,43,79,49.9936338,20.0199888,38,0,44,40,50,6,19,-0.08117485849746799,1,16.53606778957644,0.0
366,200,48,4.110873864173311,39,79,5.8765279,-73.0287209,43,2,49,41,34,6,19,-0.08117485849746799,2,18.088361170277,1.4142135623730951
367,242,39,4.382026634673881,32,75,48.7700185,2.3508225,31,10,62,48,30,6,19,-0.41182601327330526,1,14.252669863236411,3.1622776601683795
368,272,35,3.4657359027997265,42,82,-6.4698758,107.4780383,28,8,60,67,33,6,19,0.16681350758440996,0,13.226807977745981,2.8284271247461903
369,282,32,4.574710978503383,29,70,40.9447008,-7.3883126,23,2,51,32,40,6,19,-0.8251399567431018,1,11.439067983366906,1.4142135623730951
370,134,48,4.248495242049359,24,85,-28.6229959,-52.8711249,12,8,47,41,58,6,19,0.4148018736662879,2,7.011179997662859,2.8284271247461903
371,307,38,4.61512051684126,39,88,42.697778,129.7741869,13,10,67,35,57,6,19,0.6627902397481659,0,7.452841865452279,3.1622776601683795
372,216,37,4.553876891600541,20,63,50.429849,19.0520962,32,4,49,54,49,6,19,-1.403779477600817,1,14.587820879675423,2.0
373,10,45,4.553876891600541,36,61,-7.898852,111.9284017,19,2,49,28,53,6,19,-1.5691050549887358,0,9.922871064854407,1.4142135623730951
374,358,44,4.007333185232471,45,76,1.2481932,35.1103736,24,1,41,21,35,6,19,-0.32916322457934594,1,11.805321657992023,1.0
375,71,42,4.532599493153256,13,91,11.186148,123.7487563,46,2,54,31,40,6,19,0.9107786058300438,0,18.993050770330633,1.4142135623730951
376,293,45,4.110873864173311,34,80,-6.8330992,106.3198908,7,1,57,64,57,6,19,0.001487930196491324,0,4.612233677398492,1.0
377,137,31,3.6888794541139363,26,97,-35.6767854,174.3471899,9,1,61,33,34,6,19,1.4067553379937996,0,5.616262067735494,1.0
378,279,45,3.8712010109078907,14,88,31.150681,121.124178,18,0,61,27,33,6,19,0.6627902397481659,0,9.529394584500919,0.0
379,187,31,4.04305126783455,12,83,28.023893,116.263188,1,0,55,51,36,6,19,0.24947629627836926,0,0.8874802456229912,0.0
380,362,36,3.4657359027997265,44,100,14.49052,44.13108,50,6,64,57,42,6,19,1.6547437040756776,1,20.171603206266255,2.449489742783178
381,90,38,4.1588830833596715,39,72,15.45033,44.12768,30,7,68,60,32,6,19,-0.6598143793551832,1,13.914213117848293,2.6457513110645907
382,43,39,4.532599493153256,8,88,28.229271,120.997332,30,10,55,58,51,6,19,0.6627902397481659,0,13.914213117848293,3.1622776601683795
383,222,50,4.532599493153256,47,80,59.1987737,17.8332915,20,8,60,23,38,6,19,0.001487930196491324,1,10.310214820125351,2.8284271247461903
384,11,45,4.3694478524670215,29,91,8.0388983,-72.2541441,48,8,41,48,53,6,19,0.9107786058300438,2,19.5861046085103,2.8284271247461903
385,50,48,3.9318256327243257,41,73,37.106326,-8.4723108,35,2,60,29,36,6,19,-0.5771515906612239,1,15.574706451534722,1.4142135623730951
386,56,33,4.406719247264253,39,80,41.6751633,60.7598173,29,0,54,30,56,6,19,0.001487930196491324,1,13.572309760286947,0.0
387,260,38,4.204692619390966,14,100,52.3956594,19.1739321,8,9,66,41,44,6,19,1.6547437040756776,1,5.123025951137185,3.0
388,8,35,4.564348191467836,50,99,33.2680092,134.1641616,5,9,45,61,56,6,19,1.5720809153817183,0,3.5251487099061154,3.0
389,140,40,4.330733340286331,24,61,53.0475258,90.944621,6,6,53,36,54,6,19,-1.5691050549887358,0,4.080929332678298,2.449489742783178
390,150,49,4.465908118654584,21,96,50.2650642,18.9033756,44,5,66,36,53,6,19,1.3240925492998403,1,18.392016145005794,2.23606797749979
391,279,47,4.59511985013459,43,75,-19.54172,169.2803499,21,1,51,34,30,6,19,-0.41182601327330526,0,10.691807028772985,1.0
392,50,33,3.713572066704308,16,87,60.0142824,30.299306,22,0,54,22,35,6,19,0.5801274510542065,1,11.067989019952833,0.0
